,geolocation_zip_code_prefix,latitude,longitude
10013344,35662,-19.881908528921816,-44.74175187509677
10015701,35698,-19.90776176959649,-44.70075783101499
10037120,35700,-19.46361254830593,-44.24441403023008
10037470,35774,-19.2748128851055,-44.39843543569106
10037689,35720,-19.559992780187734,-44.085205548265264
10037911,35701,-19.447338587123927,-44.21712257170282
10038040,35790,-18.744756956577486,-44.45041862816433
10038082,35730,-19.54003848586602,-44.13381247258448
10038457,35740,-19.80187464917277,-44.151302150264485
10038573,35702,-19.42971029829401,-44.22506352397885
10039303,35732,-19.28653347812368,-43.95709942241093
10040742,35738,-19.48730695994075,-44.15909729564294
10040744,35785,-19.00380206936531,-44.03631999208437
10042033,35770,-19.306709620145444,-44.418699063870704
10042167,35703,-19.416268742682064,-44.203145681595984
10043460,35763,-19.494465689404763,-44.38749419445466
10045976,35767,-19.23775671269226,-44.02604803868425
10046378,35765,-19.52601377615008,-44.44763678218968
10128196,35860,-18.953912999999947,-43.38148399999997
10128244,35878,-19.087444706923964,-43.14305333838645
10128245,35800,-19.219574999999946,-42.94692349999997
10128307,35865,-18.967900220854037,-43.25712539157436
10128472,35830,-19.519369229420867,-43.740329067870775
10128551,35880,-19.22207597559439,-43.25653552743808
10128617,35875,-19.218869144519783,-43.38423203612995
10130435,35930,-19.801331997431117,-43.17722186400949
10130471,35931,-19.83450146867729,-43.188507135626296
10130485,35920,-19.770824131113795,-43.02637346071022
10130500,35970,-19.932704332340645,-43.48527861588372
10130518,35960,-19.964212954976457,-43.41725182108993
10130543,35910,-19.420346999999943,-43.08283249999997
10130547,35900,-19.63165621067063,-43.212335433135365
10130608,35902,-19.652556794982925,-43.20008435986347
10130678,35938,-19.82771039205504,-43.09300983637606
10130679,35935,-19.825384710991383,-43.35890238504866
10130685,35940,-19.925656003353403,-43.165514115312455
10130689,35950,-20.10751433999627,-43.05751404000867
10130761,35969,-20.07129297677233,-43.4077293398768
10131359,35995,-19.87136871271049,-42.96085917381833
10131700,35984,-19.84065643232359,-42.77592393304548
10131987,35901,-19.660085734123605,-43.232502918518094
10133543,35975,-19.8656841705892,-43.44889464633095
10133869,35986,-19.921546109723863,-42.71561654498163
10134859,35908,-19.711924938095745,-43.47856660786325
10135104,35903,-19.624713581281945,-43.2122461071117
10149587,35955,-20.16159337477424,-43.300652944075374
10205484,36010,-21.76282506633389,-43.34295644532287
10205519,36016,-21.772205528997677,-43.35345796280802
10205550,36070,-21.76828625367879,-43.32801924271453
10205560,36047,-21.71967883596861,-43.35029896280801
10205572,36050,-21.729309223700177,-43.34147826034389
10205592,36036,-21.76194279575198,-43.36958064085459
10205605,36046,-21.73727210273418,-43.36175314903211
10205616,36071,-21.774629799712297,-43.32454521181547
10205619,36092,-21.63370697810632,-43.44260114415697
10205638,36015,-21.75964925062038,-43.353198256592975
10205666,36032,-21.811450974635488,-43.36314733354477
10205702,36025,-21.77322851096427,-43.35209115736627
10205726,36037,-21.76800511546951,-43.38112729090638
10205837,36088,-21.707632298920863,-43.43258214363205
10205870,36087,-21.703103099082472,-43.43127757868314
10205881,36035,-21.74833169302905,-43.36528741993188
10205931,36080,-21.745859857608703,-43.36325941895093
10205977,36026,-21.781679280598997,-43.34755285261703
10206056,36081,-21.74494928504241,-43.380469534970274
10206064,36033,-21.785166523457747,-43.360415544405335
10206165,36013,-21.758399308904185,-43.3461595335853
10206172,36038,-21.802306499999997,-43.38930375
10206179,36030,-21.786443170007765,-43.34562651950736
10206254,36048,-21.695766527612697,-43.3462844023025
10206374,36085,-21.715399781621308,-43.403467516394976
10206483,36083,-21.724358773241413,-43.39844678351318
10206513,36031,-21.790687704137564,-43.35245517499566
10206573,36039,-21.78622775246268,-43.39130887130599
10206637,36021,-21.776064097697496,-43.345038341941226
10206759,36091,-21.70393682558144,-43.44140874935261
10206797,36045,-21.74014442714524,-43.36202484693288
10206843,36090,-21.689650561198,-43.43262571925676
10206852,36062,-21.758085135948136,-43.33396003236602
10206858,36051,-21.732145344739383,-43.341200445713945
10207146,36052,-21.74279595920133,-43.34733210115995
10207743,36020,-21.780220851749,-43.33106512508012
10208056,36061,-21.74661521914629,-43.33178067215903
10209082,36072,-21.77775443158864,-43.29546240758263
10209264,36060,-21.750376326884545,-43.34244904057714
10227350,36084,-21.734034824380863,-43.40469535521936
10278779,36140,-21.84803612175173,-43.81433567821044
10278785,36108,-21.549699536602617,-43.50910222835217
10278786,36120,-21.872620417493856,-43.32746392403574
10278799,36135,-22.15025856859927,-44.09773218340422
10278800,36160,-21.357815107735316,-43.04932716732199
10278807,36152,-21.53316045663273,-43.1922658217616
10278810,36180,-21.27270087424533,-43.176832075214286
10278816,36170,-21.27295667484628,-43.01798280499879
10278850,36110,-21.672382283549545,-43.2178530054279
10278911,36195,-21.289690847550677,-43.41507717279231
10278927,36130,-22.083484503870817,-43.82951572206824
10278931,36190,-21.2042779195492,-43.34023344613493
10278979,36165,-21.360487314796828,-43.24879852271757
10278993,36150,-21.46784903810417,-43.12845533968402
10279071,36155,-21.592821936155687,-43.26987525138927
10279118,36123,-21.963330847800503,-43.313903921000005
10279202,36144,-12.231409949440009,-38.93476380306833
10279322,36157,-21.509210218328228,-43.32506142162322
10280175,36145,-21.85936568266225,-43.93475714584133
10282032,36204,-21.302471981959147,-43.6251130300681
10282041,36201,-21.230927487768454,-43.79341425698508
10282054,36200,-21.232267920465752,-43.77002363272546
10282113,36202,-21.202148725537477,-43.7744651701058
10282131,36255,-21.34250161653583,-43.37692882204776
10282133,36213,-21.123155999999945,-44.017743499999966
10282159,36240,-21.45569356598085,-43.53820946789981
10282212,36280,-20.95241982909836,-43.78205494345674
10282376,36205,-21.216647501342187,-43.75240420003465
10282510,36212,-21.189776579896712,-43.97438376637962
10283135,36260,-21.02395957889596,-43.408157186541416
10283161,36275,-21.0307898519996,-43.57760154749678
10283803,36290,-20.927299842129184,-43.62327139467703
10283938,36235,-21.561865936488346,-43.91529005817311
10284611,36220,-21.318679640430947,-43.74759119428405
10284935,36272,-21.14623178309053,-43.76261472192172
10285358,36227,-21.486125999999945,-44.156631499999975
10285642,36210,-21.148640556079854,-43.511724247830514
10286143,36230,-21.60267605103025,-43.75682549999999
10286562,36270,-21.05753808224127,-43.756223653425536
10289676,36225,-21.433288205594952,-43.96419804014072
10299163,36264,-18.290706758454814,-43.9815230010003
10307908,36302,-21.096972649648343,-44.234809817568056
10307921,36345,-20.91495571139916,-44.07244736580252
10307926,36305,-21.124485152993397,-44.23764207622492
10307956,36307,-21.189491077809475,-44.326111473114615
10307981,36325,-21.11155006081336,-44.18785451278384
10308002,36340,-20.930198743267827,-44.23231424670052
10308005,36301,-21.12573618818162,-44.255521629061086
10308029,36350,-20.90566059569524,-44.50592007551508
10308034,36309,-21.14016029728452,-44.26710632722613
10308072,36300,-21.139883727999347,-44.268940126146894
10308473,36328,-21.123999143404927,-44.23122535042093
10308507,36390,-21.29917998170552,-44.65673731446276
10308529,36370,-21.223755,-44.61895575
10308713,36320,-21.09824838987834,-44.11780662646351
10308833,36335,-21.02319250564844,-44.31894402646041
10317982,36400,-20.653541574550808,-43.79083732604181
10318053,36420,-20.532664687290943,-43.71623161225068
10318094,36415,-20.50410692238407,-43.858586415220174
10318296,36408,-20.652936754166824,-43.80290374518268
10318966,36455,-20.78864458843881,-43.474975431144365
10319068,36480,-20.68861625257022,-43.29907349334553
10319072,36404,-20.682433856327314,-43.77457547911084
10319552,36470,-20.79574403002361,-43.35360936986483
10319625,36401,-20.65508512021201,-43.76954779180918
10321063,36407,-20.656390614345373,-43.80405126006627
10321440,36460,-20.85694403851573,-43.48242074288769
10323187,36405,-20.662678170787384,-43.79136486572837
10323490,36426,-20.826477059154392,-43.81318943960629
10323807,36430,-20.788254619444803,-43.68214774585707
10324246,36406,-20.66455642518438,-43.80203496449565
10399107,36570,-20.721937677884224,-42.86601159708953
10399273,36520,-21.00842860029707,-42.83922849851464
10399291,36560,-20.78648289279877,-42.79814772248994
10399375,36500,-21.12574332854103,-42.92260482854105
10399410,36555,-20.83244779650972,-42.65531569983598
10399417,36550,-20.8591385436248,-42.80405527337894
10399637,36530,-20.92539945749688,-42.83389767387452
10399759,36590,-20.737523999999944,-42.709233499999954
10399944,36506,-21.10318496937619,-42.96343866862004
10399951,36502,-21.120087446232457,-42.91067895264525
10399989,36576,-20.67151077989276,-43.08425674565088
10400267,36572,-20.76027712980263,-42.88944983002101
10400512,36512,-21.168374314444115,-43.03118284255877
10400626,36515,-21.15239246172516,-42.79584743526864
10400712,36546,-20.987759797090742,-43.01519083011254
10400802,36568,-20.67044605513226,-43.0878244536084
10401201,36580,-20.65774684630748,-42.8538524129238
10402179,36540,-20.918108281783663,-43.100183430333416
10402686,36503,-21.119621967896776,-42.912912534149
10403174,36510,-21.20123851509563,-42.86550326726909
10403431,36525,-21.006684820194003,-42.71880215875891
10404393,36594,-20.66748747514089,-42.51919653314548
10407079,36501,-21.13430107272112,-42.944051785879296
10407661,36544,-20.86801099623465,-42.97769015086261
10409643,36542,-20.85016069177208,-43.2466995477286
10411110,36592,-20.686938364571223,-42.61836811041632
10411121,36504,-21.113772012461688,-42.92918155418069
10411713,36507,-21.117664020290967,-42.95382616770659
10413091,36505,-21.10975395960748,-42.948015400464
10473106,36690,-21.46186653796826,-42.96120471996824
10473109,36660,-21.865605010277115,-42.70586701424656
10473137,36675,-21.680366033343244,-42.78110479182775
10473138,36680,-21.53684106547488,-43.0121739022556
10473180,36600,-21.72653029708691,-43.06783127476915
10473257,36606,-21.73060200259733,-43.03849795673853
10473259,36640,-21.860432460895638,-43.00583140350152
10473366,36664,-21.86628870637954,-42.70181766494
10473925,36670,-21.754601951081813,-42.81566561411991
10474380,36650,-21.798125435165836,-42.94493903761762
10475977,36620,-21.95120158891867,-43.16656816022176
10486267,36700,-21.526803364146524,-42.64106019317997
10486284,36790,-21.197331180478315,-42.61455900609047
10486292,36772,-21.393999019279303,-42.69677541643672
10486299,36770,-21.38907215898061,-42.69203937619066
10486314,36774,-21.381804839381147,-42.69203708672062
10486329,36730,-21.661606230269783,-42.34394607533184
10486416,36740,-21.52500922566178,-42.47331992756999
10486451,36780,-21.31561828851855,-42.867365350916536
10486497,36750,-21.37690203881977,-42.31332227689926
10486523,36773,-21.388733126342974,-42.71196264097796
10486632,36771,-21.411162285339305,-42.68321671504821
10486702,36720,-21.769150075768952,-42.53885130446079
10486755,36760,-21.363869611247576,-42.47723627750487
10487403,36784,-21.317290003656574,-42.81267737610195
10490578,36707,-19.82190436837232,-44.00995343801027
10497123,36855,-21.09981002282405,-42.17627449376193
10497128,36800,-20.73445258960086,-42.03154458299644
10497153,36880,-21.131145000000004,-42.36099306841136
10497175,36820,-20.60816754571612,-42.14487245428386
10497188,36884,-21.12842778573488,-42.37999506994058
10497323,36887,-21.135105838190317,-42.40437998265908
10497327,36815,-20.726935136848617,-42.28111990253112
10497335,36895,-20.86432925188241,-42.245957741996776
10497336,36828,-20.51053920586263,-42.20115269609158
10497337,36830,-20.65316386803938,-41.9094457747299
10497356,36881,-21.134822699694155,-42.36197237093891
10497368,36889,-21.125116959201332,-42.36213605759133
10497380,36888,-21.118499256448757,-42.38232130252754
10497450,36883,-21.13331538328816,-42.37355080766343
10497496,36844,-20.914183761592344,-42.02464075805346
10498125,36893,-20.890555281734297,-42.342876
10498148,36834,-20.524764476522325,-41.90531612448007
10498260,36810,-20.791376471261373,-42.26668975935115
10498447,36832,-20.69700562881204,-41.92292672271921
10498475,36873,-23.543365499999997,-46.889442
10498611,36892,-19.955069241247276,-43.943871774301655
10498768,36860,-21.15128836448134,-42.21001128058038
10499110,36850,-21.017055014926697,-42.1109593447498
10504233,36886,-21.131371560317195,-42.39574909877045
10515458,36900,-20.265441566422545,-42.044386189900685
10515522,36913,-20.384558124900582,-42.25081426515447
10515716,36970,-20.344869894707795,-41.94044324204546
10515924,36953,-19.76388001467585,-41.6129741787259
10515925,36930,-19.995880691249347,-42.05967924071428
10516013,36950,-19.80756827769869,-41.71851343380764
10516148,36972,-20.257738478406303,-41.87764558521721
10516154,36918,-20.393153141984936,-42.14902626889483
10516179,36976,-20.42425400203235,-41.96511962279706
10516182,36925,-20.172469420418796,-42.27331856442149
10516248,36955,-19.81818762469751,-41.44346009991036
10516389,36979,-20.44051809081217,-41.86617299999999
10516399,36980,-20.151746928223904,-41.62180071532828
10516817,36940,-20.046395999999945,-41.89168699999996
10517973,36960,-19.61843947360932,-41.63387919592527
10518114,36974,-20.20311006291932,-41.79995332795986
10518116,36923,-20.43817250525584,-42.1085386579927
10520272,36985,-20.050684955421136,-41.68389610723367
10557841,37002,-21.556465435793378,-45.44002728396701
10557856,37026,-21.57560761769397,-45.44696627040968
10557862,37044,-21.562683791571544,-45.42086995594119
10557881,37062,-21.576160565072307,-45.45221819062712
10557890,37014,-21.54974180312539,-45.443033590623415
10557904,37070,-21.592971734414537,-45.44673265091192
10557907,37030,-21.54478639206973,-45.45039796151988
10557909,37010,-21.555063222033205,-45.44759883066788
10557914,37036,-21.529263628609847,-45.45211840493241
10557915,37018,-21.54644063580095,-45.430569121399685
10557921,37004,-21.555365756683145,-45.4286114519794
10557932,37006,-21.56727451244741,-45.43589090780592
10558143,37048,-21.576617276379825,-45.40111794775724
10558177,37031,-21.557266810298533,-45.460675602985326
10558242,37060,-21.581673139348982,-45.420297786055855
10558416,37022,-21.55014442079444,-45.42485451263793
10558855,37012,-21.56718998136768,-45.448664661851694
10563839,37170,-21.10193371766721,-45.56242528962879
10563850,37190,-21.37265818200068,-45.51500579722833
10563869,37137,-21.407289471627635,-45.94035829050192
10563880,37150,-20.9776309991497,-46.11931317533268
10563917,37160,-21.23622870503795,-45.75624234788238
10563951,37135,-21.420179371992425,-45.959964474046224
10564030,37130,-21.4228888193917,-45.9463673863649
10564044,37140,-21.363829214989323,-46.15311401204079
10564061,37120,-21.54470587015242,-45.73121311833969
10564087,37143,-21.54820902419117,-46.042778067606186
10564103,37136,-21.40864695714521,-45.962626833614735
10564109,37148,-21.094827088463017,-46.20170079724575
10564114,37110,-21.606916921402377,-45.56859632918257
10564136,37165,-21.11244619821393,-45.83234349689595
10564289,37115,-21.32806261034452,-46.36786007212034
10564337,37132,-21.44307414471449,-45.950822013850704
10564392,37131,-21.433970489834017,-45.9441186135498
10564413,37133,-21.43293498929785,-45.96587510689691
10564461,37195,-21.25433653276565,-45.5051504773214
10564633,37145,-21.24872699575455,-46.14277511456817
10564636,37177,-20.759652182655213,-45.9185597897402
10564646,37142,-21.509586615033808,-46.19306760971549
10564724,37175,-20.944705621834668,-45.82709818233235
